[2025-08-15 13:00:31,464] INFO - === NNStreamer 系統啟動 ===
[2025-08-15 13:00:31,464] INFO - TFLite 模型: ./models/yolov8n_float32.tflite
[2025-08-15 13:00:31,464] INFO - 輸入來源: 0
[2025-08-15 13:00:31,464] INFO - 最大工作者數: 4
[2025-08-15 13:00:31,464] INFO - 預載入 TFLite 解釋器...
[2025-08-15 13:00:31,514] INFO - TFLite 模型載入成功: ./models/yolov8n_float32.tflite
[2025-08-15 13:00:31,515] INFO - 輸入張量形狀: [  1 640 640   3]
[2025-08-15 13:00:31,515] INFO - 輸出張量數量: 1
[2025-08-15 13:00:31,539] INFO - TFLite 模型載入成功: ./models/yolov8n_float32.tflite
[2025-08-15 13:00:31,539] INFO - 輸入張量形狀: [  1 640 640   3]
[2025-08-15 13:00:31,539] INFO - 輸出張量數量: 1
[2025-08-15 13:00:31,581] INFO - TFLite 模型載入成功: ./models/yolov8n_float32.tflite
[2025-08-15 13:00:31,581] INFO - 輸入張量形狀: [  1 640 640   3]
[2025-08-15 13:00:31,581] INFO - 輸出張量數量: 1
[2025-08-15 13:00:31,617] INFO - TFLite 模型載入成功: ./models/yolov8n_float32.tflite
[2025-08-15 13:00:31,617] INFO - 輸入張量形狀: [  1 640 640   3]
[2025-08-15 13:00:31,617] INFO - 輸出張量數量: 1
[2025-08-15 13:00:31,617] INFO - 成功預載入 4 個解釋器
[2025-08-15 13:00:31,617] INFO - === 啟動 NNStreamer 串流處理 ===
[2025-08-15 13:00:31,622] INFO - 啟動影像擷取器: 0
[2025-08-15 13:00:37,598] INFO - 啟動推論管理器
[2025-08-15 13:00:37,598] INFO - 啟動結果處理器
[2025-08-15 13:00:37,893] INFO - 統計 - FPS: 0.0, 推論時間: 212.2ms, CPU: 25.0%, 記憶體: 35.7%
[2025-08-15 13:11:26,392] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 34.1%, 記憶體: 35.5%
[2025-08-15 13:11:27,541] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 25.0%, 記憶體: 35.5%
[2025-08-15 13:11:28,697] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 24.3%, 記憶體: 35.5%
[2025-08-15 13:11:29,864] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 41.9%, 記憶體: 35.5%
[2025-08-15 13:11:31,018] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 21.6%, 記憶體: 35.5%
[2025-08-15 13:11:32,336] INFO - 統計 - FPS: 0.0, 推論時間: 158.7ms, CPU: 37.5%, 記憶體: 35.3%
[2025-08-15 13:11:33,629] INFO - 統計 - FPS: 0.0, 推論時間: 163.9ms, CPU: 25.7%, 記憶體: 34.7%
[2025-08-15 13:11:34,808] INFO - 統計 - FPS: 0.0, 推論時間: 164.3ms, CPU: 28.1%, 記憶體: 34.7%
[2025-08-15 13:11:35,988] INFO - 統計 - FPS: 0.0, 推論時間: 161.9ms, CPU: 41.2%, 記憶體: 34.8%
[2025-08-15 13:11:37,127] INFO - 統計 - FPS: 0.0, 推論時間: 154.6ms, CPU: 34.9%, 記憶體: 34.8%
[2025-08-15 13:11:38,307] INFO - 統計 - FPS: 0.0, 推論時間: 154.2ms, CPU: 21.6%, 記憶體: 34.8%
[2025-08-15 13:11:39,465] INFO - 統計 - FPS: 0.0, 推論時間: 153.5ms, CPU: 26.7%, 記憶體: 34.8%
[2025-08-15 13:11:40,602] INFO - 統計 - FPS: 0.0, 推論時間: 152.8ms, CPU: 21.1%, 記憶體: 34.8%
[2025-08-15 13:11:41,779] INFO - 統計 - FPS: 0.0, 推論時間: 151.8ms, CPU: 26.5%, 記憶體: 34.8%
[2025-08-15 13:11:42,921] INFO - 統計 - FPS: 0.0, 推論時間: 150.9ms, CPU: 24.3%, 記憶體: 34.8%
[2025-08-15 13:11:44,093] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 27.7%, 記憶體: 34.8%
[2025-08-15 13:11:45,254] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 22.9%, 記憶體: 34.8%
[2025-08-15 13:11:46,392] INFO - 統計 - FPS: 0.0, 推論時間: 152.5ms, CPU: 33.3%, 記憶體: 34.8%
[2025-08-15 13:11:47,560] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 24.2%, 記憶體: 34.8%
[2025-08-15 13:11:48,725] INFO - 統計 - FPS: 0.0, 推論時間: 151.8ms, CPU: 41.0%, 記憶體: 34.8%
[2025-08-15 13:11:49,879] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 27.3%, 記憶體: 34.8%
[2025-08-15 13:11:51,044] INFO - 統計 - FPS: 0.0, 推論時間: 151.1ms, CPU: 31.8%, 記憶體: 34.7%
[2025-08-15 13:11:52,171] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 23.5%, 記憶體: 34.7%
[2025-08-15 13:11:53,336] INFO - 統計 - FPS: 0.0, 推論時間: 150.7ms, CPU: 25.0%, 記憶體: 34.7%
[2025-08-15 13:11:54,502] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 32.4%, 記憶體: 34.7%
[2025-08-15 13:11:55,644] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 35.7%, 記憶體: 34.8%
[2025-08-15 13:11:56,794] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 28.1%, 記憶體: 34.8%
[2025-08-15 13:11:57,962] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 23.7%, 記憶體: 34.8%
[2025-08-15 13:11:59,128] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 34.7%, 記憶體: 34.8%
[2025-08-15 13:12:00,265] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 25.6%, 記憶體: 34.8%
[2025-08-15 13:12:01,418] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 27.3%, 記憶體: 34.8%
[2025-08-15 13:12:02,569] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 30.0%, 記憶體: 34.8%
[2025-08-15 13:12:03,733] INFO - 統計 - FPS: 0.0, 推論時間: 151.0ms, CPU: 28.6%, 記憶體: 34.8%
[2025-08-15 13:12:04,907] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 20.0%, 記憶體: 34.8%
[2025-08-15 13:12:06,060] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 21.6%, 記憶體: 34.8%
[2025-08-15 13:12:07,203] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 50.0%, 記憶體: 34.8%
[2025-08-15 13:12:08,361] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 26.5%, 記憶體: 34.8%
[2025-08-15 13:12:09,542] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 36.6%, 記憶體: 34.8%
[2025-08-15 13:12:10,671] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 25.8%, 記憶體: 34.8%
[2025-08-15 13:12:11,849] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 35.3%, 記憶體: 34.8%
[2025-08-15 13:12:12,986] INFO - 統計 - FPS: 0.0, 推論時間: 151.2ms, CPU: 29.8%, 記憶體: 34.8%
[2025-08-15 13:12:14,137] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 30.0%, 記憶體: 34.8%
[2025-08-15 13:12:15,275] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 31.2%, 記憶體: 34.8%
[2025-08-15 13:12:16,461] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 29.4%, 記憶體: 34.8%
[2025-08-15 13:12:17,595] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 30.0%, 記憶體: 34.8%
[2025-08-15 13:12:18,777] INFO - 統計 - FPS: 0.0, 推論時間: 151.9ms, CPU: 33.3%, 記憶體: 34.8%
[2025-08-15 13:12:19,947] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 25.7%, 記憶體: 34.8%
[2025-08-15 13:12:21,110] INFO - 統計 - FPS: 0.0, 推論時間: 151.0ms, CPU: 30.4%, 記憶體: 34.8%
[2025-08-15 13:12:22,268] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 34.1%, 記憶體: 34.8%
[2025-08-15 13:12:23,411] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 43.2%, 記憶體: 34.8%
[2025-08-15 13:12:24,572] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 31.4%, 記憶體: 34.8%
[2025-08-15 13:12:25,725] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 23.5%, 記憶體: 34.8%
[2025-08-15 13:12:26,874] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 31.7%, 記憶體: 34.8%
[2025-08-15 13:12:28,040] INFO - 統計 - FPS: 0.0, 推論時間: 150.7ms, CPU: 39.6%, 記憶體: 34.8%
[2025-08-15 13:12:29,196] INFO - 統計 - FPS: 0.0, 推論時間: 151.0ms, CPU: 31.2%, 記憶體: 34.8%
[2025-08-15 13:12:30,350] INFO - 統計 - FPS: 0.0, 推論時間: 151.2ms, CPU: 51.3%, 記憶體: 34.8%
[2025-08-15 13:12:31,501] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 30.4%, 記憶體: 34.8%
[2025-08-15 13:12:32,670] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 26.7%, 記憶體: 34.8%
[2025-08-15 13:12:33,836] INFO - 統計 - FPS: 0.0, 推論時間: 151.9ms, CPU: 22.9%, 記憶體: 34.8%
[2025-08-15 13:12:35,007] INFO - 統計 - FPS: 0.0, 推論時間: 153.0ms, CPU: 31.9%, 記憶體: 34.8%
[2025-08-15 13:12:36,172] INFO - 統計 - FPS: 0.0, 推論時間: 153.4ms, CPU: 27.1%, 記憶體: 34.8%
[2025-08-15 13:12:37,329] INFO - 統計 - FPS: 0.0, 推論時間: 153.7ms, CPU: 31.8%, 記憶體: 34.8%
[2025-08-15 13:12:38,495] INFO - 統計 - FPS: 0.0, 推論時間: 153.3ms, CPU: 24.0%, 記憶體: 34.8%
[2025-08-15 13:12:39,645] INFO - 統計 - FPS: 0.0, 推論時間: 153.6ms, CPU: 25.0%, 記憶體: 34.8%
[2025-08-15 13:12:40,814] INFO - 統計 - FPS: 0.0, 推論時間: 153.1ms, CPU: 41.0%, 記憶體: 34.8%
[2025-08-15 13:12:41,950] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 25.0%, 記憶體: 34.8%
[2025-08-15 13:12:43,101] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 40.0%, 記憶體: 34.8%
[2025-08-15 13:12:44,255] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 31.4%, 記憶體: 34.8%
[2025-08-15 13:12:45,408] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 29.0%, 記憶體: 34.8%
[2025-08-15 13:12:46,573] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 28.0%, 記憶體: 34.8%
[2025-08-15 13:12:47,724] INFO - 統計 - FPS: 0.0, 推論時間: 151.9ms, CPU: 32.6%, 記憶體: 34.8%
[2025-08-15 13:12:48,895] INFO - 統計 - FPS: 0.0, 推論時間: 152.8ms, CPU: 48.9%, 記憶體: 34.8%
[2025-08-15 13:12:50,031] INFO - 統計 - FPS: 0.0, 推論時間: 152.4ms, CPU: 28.3%, 記憶體: 34.8%
[2025-08-15 13:12:51,199] INFO - 統計 - FPS: 0.0, 推論時間: 152.7ms, CPU: 24.2%, 記憶體: 34.8%
[2025-08-15 13:12:52,336] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 27.1%, 記憶體: 34.8%
[2025-08-15 13:12:53,501] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 32.3%, 記憶體: 34.8%
[2025-08-15 13:12:54,656] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 21.1%, 記憶體: 34.8%
[2025-08-15 13:12:55,807] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 34.9%, 記憶體: 34.8%
[2025-08-15 13:12:56,980] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 26.1%, 記憶體: 34.8%
[2025-08-15 13:12:58,130] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 29.2%, 記憶體: 34.8%
[2025-08-15 13:12:59,324] INFO - 統計 - FPS: 0.0, 推論時間: 153.0ms, CPU: 35.4%, 記憶體: 34.9%
[2025-08-15 13:13:00,490] INFO - 統計 - FPS: 0.0, 推論時間: 153.3ms, CPU: 26.1%, 記憶體: 34.9%
[2025-08-15 13:13:01,634] INFO - 統計 - FPS: 0.0, 推論時間: 153.3ms, CPU: 27.3%, 記憶體: 34.9%
[2025-08-15 13:13:02,788] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 41.2%, 記憶體: 34.9%
[2025-08-15 13:13:03,953] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 30.0%, 記憶體: 34.9%
[2025-08-15 13:13:05,136] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 29.3%, 記憶體: 34.9%
[2025-08-15 13:13:06,274] INFO - 統計 - FPS: 0.0, 推論時間: 152.2ms, CPU: 40.9%, 記憶體: 34.9%
[2025-08-15 13:13:07,440] INFO - 統計 - FPS: 0.0, 推論時間: 152.6ms, CPU: 31.4%, 記憶體: 34.8%
[2025-08-15 13:13:08,589] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 36.4%, 記憶體: 34.8%
[2025-08-15 13:13:09,746] INFO - 統計 - FPS: 0.0, 推論時間: 152.7ms, CPU: 27.8%, 記憶體: 34.8%
[2025-08-15 13:13:10,912] INFO - 統計 - FPS: 0.0, 推論時間: 152.5ms, CPU: 34.8%, 記憶體: 34.8%
[2025-08-15 13:13:12,051] INFO - 統計 - FPS: 0.0, 推論時間: 152.4ms, CPU: 38.7%, 記憶體: 34.8%
[2025-08-15 13:13:13,210] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 35.9%, 記憶體: 34.8%
[2025-08-15 13:13:14,368] INFO - 統計 - FPS: 0.0, 推論時間: 152.3ms, CPU: 25.0%, 記憶體: 34.8%
[2025-08-15 13:13:15,536] INFO - 統計 - FPS: 0.0, 推論時間: 152.2ms, CPU: 27.5%, 記憶體: 34.8%
[2025-08-15 13:13:16,675] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 25.7%, 記憶體: 34.8%
[2025-08-15 13:13:17,839] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 32.5%, 記憶體: 34.9%
[2025-08-15 13:13:18,978] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 31.2%, 記憶體: 34.9%
[2025-08-15 13:13:20,146] INFO - 統計 - FPS: 0.0, 推論時間: 152.3ms, CPU: 29.8%, 記憶體: 34.9%
[2025-08-15 13:13:21,281] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 26.5%, 記憶體: 34.8%
[2025-08-15 13:13:22,447] INFO - 統計 - FPS: 0.0, 推論時間: 151.2ms, CPU: 28.1%, 記憶體: 34.8%
[2025-08-15 13:13:23,601] INFO - 統計 - FPS: 0.0, 推論時間: 150.1ms, CPU: 28.6%, 記憶體: 34.8%
[2025-08-15 13:13:24,785] INFO - 統計 - FPS: 0.0, 推論時間: 150.6ms, CPU: 30.3%, 記憶體: 34.8%
[2025-08-15 13:13:25,936] INFO - 統計 - FPS: 0.0, 推論時間: 151.0ms, CPU: 28.3%, 記憶體: 34.8%
[2025-08-15 13:13:27,123] INFO - 統計 - FPS: 0.0, 推論時間: 150.8ms, CPU: 30.0%, 記憶體: 34.8%
[2025-08-15 13:13:28,264] INFO - 統計 - FPS: 0.0, 推論時間: 150.6ms, CPU: 28.9%, 記憶體: 34.8%
[2025-08-15 13:13:29,442] INFO - 統計 - FPS: 0.0, 推論時間: 150.9ms, CPU: 24.5%, 記憶體: 34.8%
[2025-08-15 13:13:30,611] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 25.0%, 記憶體: 34.8%
[2025-08-15 13:13:31,781] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 45.2%, 記憶體: 34.9%
[2025-08-15 13:13:32,915] INFO - 統計 - FPS: 0.0, 推論時間: 152.8ms, CPU: 23.8%, 記憶體: 34.9%
[2025-08-15 13:13:34,097] INFO - 統計 - FPS: 0.0, 推論時間: 152.7ms, CPU: 28.3%, 記憶體: 34.9%
[2025-08-15 13:13:35,267] INFO - 統計 - FPS: 0.0, 推論時間: 153.3ms, CPU: 28.1%, 記憶體: 34.9%
[2025-08-15 13:13:36,420] INFO - 統計 - FPS: 0.0, 推論時間: 152.9ms, CPU: 24.5%, 記憶體: 34.9%
[2025-08-15 13:13:37,620] INFO - 統計 - FPS: 0.0, 推論時間: 154.2ms, CPU: 33.3%, 記憶體: 34.9%
[2025-08-15 13:13:38,789] INFO - 統計 - FPS: 0.0, 推論時間: 153.9ms, CPU: 43.8%, 記憶體: 34.9%
[2025-08-15 13:13:39,923] INFO - 統計 - FPS: 0.0, 推論時間: 153.2ms, CPU: 30.8%, 記憶體: 34.9%
[2025-08-15 13:13:41,081] INFO - 統計 - FPS: 0.0, 推論時間: 152.9ms, CPU: 27.7%, 記憶體: 34.9%
[2025-08-15 13:13:42,245] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 23.7%, 記憶體: 34.9%
[2025-08-15 13:13:43,381] INFO - 統計 - FPS: 0.0, 推論時間: 151.1ms, CPU: 45.5%, 記憶體: 34.9%
[2025-08-15 13:13:44,562] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 31.1%, 記憶體: 34.9%
[2025-08-15 13:13:45,718] INFO - 統計 - FPS: 0.0, 推論時間: 151.2ms, CPU: 22.0%, 記憶體: 34.9%
[2025-08-15 13:13:46,866] INFO - 統計 - FPS: 0.0, 推論時間: 151.9ms, CPU: 40.0%, 記憶體: 34.9%
[2025-08-15 13:13:48,006] INFO - 統計 - FPS: 0.0, 推論時間: 151.9ms, CPU: 30.0%, 記憶體: 34.9%
[2025-08-15 13:13:49,173] INFO - 統計 - FPS: 0.0, 推論時間: 152.2ms, CPU: 30.2%, 記憶體: 34.9%
[2025-08-15 13:13:50,329] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 36.2%, 記憶體: 34.9%
[2025-08-15 13:13:51,503] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 25.5%, 記憶體: 34.9%
[2025-08-15 13:13:52,653] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 33.3%, 記憶體: 34.9%
[2025-08-15 13:13:53,799] INFO - 統計 - FPS: 0.0, 推論時間: 151.8ms, CPU: 48.9%, 記憶體: 34.9%
[2025-08-15 13:13:54,968] INFO - 統計 - FPS: 0.0, 推論時間: 152.5ms, CPU: 38.0%, 記憶體: 34.9%
[2025-08-15 13:13:56,119] INFO - 統計 - FPS: 0.0, 推論時間: 152.2ms, CPU: 28.1%, 記憶體: 34.9%
[2025-08-15 13:13:57,255] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 44.1%, 記憶體: 34.9%
[2025-08-15 13:13:58,423] INFO - 統計 - FPS: 0.0, 推論時間: 150.5ms, CPU: 65.7%, 記憶體: 34.9%
[2025-08-15 13:13:59,587] INFO - 統計 - FPS: 0.0, 推論時間: 150.4ms, CPU: 26.7%, 記憶體: 34.9%
[2025-08-15 13:14:00,740] INFO - 統計 - FPS: 0.0, 推論時間: 151.4ms, CPU: 29.4%, 記憶體: 34.9%
[2025-08-15 13:14:01,894] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 28.1%, 記憶體: 34.9%
[2025-08-15 13:14:03,046] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 27.3%, 記憶體: 34.9%
[2025-08-15 13:14:04,227] INFO - 統計 - FPS: 0.0, 推論時間: 151.5ms, CPU: 27.7%, 記憶體: 34.9%
[2025-08-15 13:14:05,382] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 36.4%, 記憶體: 34.9%
[2025-08-15 13:14:06,549] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 32.7%, 記憶體: 34.9%
[2025-08-15 13:14:07,700] INFO - 統計 - FPS: 0.0, 推論時間: 152.2ms, CPU: 28.2%, 記憶體: 34.9%
[2025-08-15 13:14:08,867] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 25.5%, 記憶體: 34.9%
[2025-08-15 13:14:10,035] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 24.2%, 記憶體: 34.9%
[2025-08-15 13:14:11,175] INFO - 統計 - FPS: 0.0, 推論時間: 152.0ms, CPU: 31.2%, 記憶體: 34.9%
[2025-08-15 13:14:12,330] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 42.6%, 記憶體: 34.9%
[2025-08-15 13:14:13,482] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 20.0%, 記憶體: 34.9%
[2025-08-15 13:14:14,635] INFO - 統計 - FPS: 0.0, 推論時間: 151.8ms, CPU: 36.2%, 記憶體: 34.9%
[2025-08-15 13:14:15,815] INFO - 統計 - FPS: 0.0, 推論時間: 152.3ms, CPU: 28.1%, 記憶體: 34.9%
[2025-08-15 13:14:16,965] INFO - 統計 - FPS: 0.0, 推論時間: 152.1ms, CPU: 74.5%, 記憶體: 34.9%
[2025-08-15 13:14:18,144] INFO - 統計 - FPS: 0.0, 推論時間: 153.4ms, CPU: 31.2%, 記憶體: 34.8%
[2025-08-15 13:14:19,291] INFO - 統計 - FPS: 0.0, 推論時間: 153.1ms, CPU: 34.3%, 記憶體: 34.8%
[2025-08-15 13:14:20,442] INFO - 統計 - FPS: 0.0, 推論時間: 152.9ms, CPU: 33.3%, 記憶體: 34.8%
[2025-08-15 13:14:21,611] INFO - 統計 - FPS: 0.0, 推論時間: 151.2ms, CPU: 36.5%, 記憶體: 34.8%
[2025-08-15 13:14:22,759] INFO - 統計 - FPS: 0.0, 推論時間: 151.1ms, CPU: 32.0%, 記憶體: 34.8%
[2025-08-15 13:14:23,911] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 24.2%, 記憶體: 34.8%
[2025-08-15 13:14:25,065] INFO - 統計 - FPS: 0.0, 推論時間: 151.7ms, CPU: 35.7%, 記憶體: 34.8%
[2025-08-15 13:14:26,200] INFO - 統計 - FPS: 0.0, 推論時間: 151.8ms, CPU: 23.7%, 記憶體: 34.8%
[2025-08-15 13:14:27,370] INFO - 統計 - FPS: 0.0, 推論時間: 152.4ms, CPU: 27.7%, 記憶體: 34.8%
[2025-08-15 13:14:28,523] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 38.5%, 記憶體: 34.8%
[2025-08-15 13:14:29,687] INFO - 統計 - FPS: 0.0, 推論時間: 151.6ms, CPU: 30.4%, 記憶體: 34.8%
[2025-08-15 13:14:30,859] INFO - 統計 - FPS: 0.0, 推論時間: 151.8ms, CPU: 23.5%, 記憶體: 34.8%
[2025-08-15 13:14:32,009] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 25.7%, 記憶體: 34.8%
[2025-08-15 13:14:33,162] INFO - 統計 - FPS: 0.0, 推論時間: 151.1ms, CPU: 45.2%, 記憶體: 34.8%
[2025-08-15 13:14:34,344] INFO - 統計 - FPS: 0.0, 推論時間: 151.3ms, CPU: 38.1%, 記憶體: 34.8%
[2025-08-15 13:14:35,514] INFO - 統計 - FPS: 0.0, 推論時間: 152.9ms, CPU: 33.3%, 記憶體: 34.8%
[2025-08-15 13:14:36,669] INFO - 統計 - FPS: 0.0, 推論時間: 152.8ms, CPU: 25.0%, 記憶體: 34.8%
[2025-08-15 13:14:37,642] WARNING - 幀隊列已滿，跳過幀
[2025-08-15 13:14:38,253] INFO - 統計 - FPS: 0.0, 推論時間: 159.2ms, CPU: 60.4%, 記憶體: 35.0%
[2025-08-15 13:14:39,594] INFO - 統計 - FPS: 0.0, 推論時間: 166.1ms, CPU: 49.2%, 記憶體: 35.1%
[2025-08-15 13:14:41,017] INFO - 統計 - FPS: 0.0, 推論時間: 176.9ms, CPU: 25.0%, 記憶體: 35.1%
[2025-08-15 13:14:42,267] INFO - 統計 - FPS: 0.0, 推論時間: 177.0ms, CPU: 25.0%, 記憶體: 35.1%
[2025-08-15 13:14:43,599] INFO - 統計 - FPS: 0.0, 推論時間: 172.5ms, CPU: 23.5%, 記憶體: 35.2%
[2025-08-15 13:14:44,870] INFO - 統計 - FPS: 0.0, 推論時間: 169.4ms, CPU: 49.0%, 記憶體: 35.2%
[2025-08-15 13:14:46,150] INFO - 統計 - FPS: 0.0, 推論時間: 170.8ms, CPU: 33.3%, 記憶體: 35.2%
[2025-08-15 13:14:47,382] INFO - 統計 - FPS: 0.0, 推論時間: 170.2ms, CPU: 51.4%, 記憶體: 35.2%
[2025-08-15 13:14:48,702] INFO - 統計 - FPS: 0.0, 推論時間: 168.9ms, CPU: 32.7%, 記憶體: 35.2%
[2025-08-15 13:14:49,981] INFO - 統計 - FPS: 0.0, 推論時間: 168.9ms, CPU: 31.0%, 記憶體: 35.1%
[2025-08-15 13:14:51,306] INFO - 統計 - FPS: 0.0, 推論時間: 170.3ms, CPU: 37.1%, 記憶體: 35.1%
[2025-08-15 13:14:53,381] INFO - 統計 - FPS: 0.0, 推論時間: 165.8ms, CPU: 10.3%, 記憶體: 35.1%
[2025-08-15 13:14:54,642] INFO - 統計 - FPS: 0.0, 推論時間: 162.9ms, CPU: 29.8%, 記憶體: 35.1%
[2025-08-15 13:14:55,796] INFO - 統計 - FPS: 0.0, 推論時間: 157.9ms, CPU: 46.7%, 記憶體: 35.1%
[2025-08-15 13:14:56,995] INFO - 統計 - FPS: 0.0, 推論時間: 154.6ms, CPU: 35.3%, 記憶體: 35.1%
[2025-08-15 13:14:58,147] INFO - 統計 - FPS: 0.0, 推論時間: 154.0ms, CPU: 53.8%, 記憶體: 35.1%
[2025-08-15 13:14:59,361] INFO - 統計 - FPS: 0.0, 推論時間: 154.7ms, CPU: 31.2%, 記憶體: 35.1%
[2025-08-15 13:15:00,501] INFO - 統計 - FPS: 0.0, 推論時間: 155.4ms, CPU: 29.4%, 記憶體: 35.0%
[2025-08-15 13:15:01,715] INFO - 統計 - FPS: 0.0, 推論時間: 156.6ms, CPU: 46.4%, 記憶體: 35.0%
[2025-08-15 13:15:03,205] INFO - 統計 - FPS: 0.0, 推論時間: 157.6ms, CPU: 25.8%, 記憶體: 35.0%
[2025-08-15 13:15:03,741] WARNING - 幀隊列已滿，跳過幀
[2025-08-15 13:15:03,941] WARNING - 幀隊列已滿，跳過幀
[2025-08-15 13:15:04,484] INFO - 統計 - FPS: 0.0, 推論時間: 163.4ms, CPU: 40.0%, 記憶體: 35.1%
[2025-08-15 13:15:04,816] WARNING - 幀隊列已滿，跳過幀
[2025-08-15 13:15:05,911] INFO - 統計 - FPS: 0.0, 推論時間: 172.3ms, CPU: 35.6%, 記憶體: 35.1%
[2025-08-15 13:15:07,000] WARNING - 幀隊列已滿，跳過幀
